tweets,likes,time
Currently reading The Picture of Dorian Gray. I’m getting a bit of a gay vibe from it. Not sure why 🤷‍♂️,1,2021-07-10 22:41:43
"rewritehistory: To live is the rarest thing in the world. Most people exist, that is all. · the picture of dorian gray, oscar wilde. https://t.co/ZXxvFuWqDO",0,2021-07-10 21:59:54
@lmanburgsux 1] what does /nf mean /gen 2] literally my go to is just gonna be mbs. but I also got back into reading by reading classics and would recommend like. the picture of dorian gray,1,2021-07-10 21:50:18
oh shit i never finished the picture of dorian gray,2,2021-07-10 21:46:06
@realufobros The picture of Dorian Gray!,1,2021-07-10 21:43:07
RT @princessa_jota: I thought y’all were kidding but man Oscar Wilde kinda went off with the Picture of Dorian Gray,0,2021-07-10 21:36:20
"btw helloo i'm new to #booktwt &amp; i'm looking for some moots!!
favs:
- twilight
- aristole and dante discover the secrets of the universe 
- circe &amp; tsoa
- the hobbit
- the picture of dorian gray
tbr: 
- looking for alaska
- i'll give you the sun
- city of bones
- the mistake",23,2021-07-10 21:27:42
Flurry listening politely to me reading The Picture of Dorian Gray to him ( and mispronouncing too many words Σ(〃▽〃٥) ) https://t.co/OHQDJEQan6,9,2021-07-10 20:14:04
@on1yforthebrave ‘The Picture Of Dorian Gray’,0,2021-07-10 20:03:05
"hiiii !! i’m winnie :D new to #booktwt looking for mutuals :]

my favs;
• the song of achilles 
• they both die at the end
• crush by richard siken 
 tbr; 
• the picture of dorian gray
• six of crows
• kafka on the shore

pleeease rt or like to be mutuals mwah &lt;33
for u! 🍊",11,2021-07-10 19:46:46
the picture of dorian gray has BIG a/b/o vibes. all of it. the whole book.,2,2021-07-10 19:44:52
the picture of dorian gray is so,0,2021-07-10 19:22:13
"@jimmyfallon The Dick Picture of Dorian Gray
#AddaWordRuinaMovie",0,2021-07-10 18:24:46
"15% done with The Picture of Dorian Gray, by Oscar Wilde https://t.co/52aDtUJuqk",0,2021-07-10 18:09:30
i’m annotating perks of being a wallflower for them and they’re annotating the picture of dorian gray for me https://t.co/7hEWVZSXJi,3,2021-07-10 18:07:27
just started reading the picture of dorian gray https://t.co/5Bt6oVBFMP,0,2021-07-10 18:01:15
"@ClyFer1 If true. The heart hides terrible things. A good illustration is ""The Picture of Dorian Gray"" by Oscar Wilde. You have to know beyond the surface.",1,2021-07-10 17:56:06
"RT @Louise_Salome_: Some things are more precious 
 because they don't last long.
You will always be fond of me. 
I represent to you all th…",0,2021-07-10 17:20:47
@haoslvr wonwoo would be reading a classic i think so maybe something like peide and prejudice or the picture of dorian gray. for some reason i feel like shua or hao might like crime so maybe sherlock? or something like one of us is lying,0,2021-07-10 17:12:16
@REPUTATIONLT Just rereading “the picture of Dorian Gray” by Oscar Wilde while i’m waiting on a series of books to arrive in a day or two,0,2021-07-10 17:00:44
"// NFSW

THE NUDE PICTURE OF DORIAN GRAY IN DORIAN GAY IS CHANGING OMG ITS FUCKING CHANGING OOMFIES BC HE WAS A BUTCH SYBIL YOOOOOOOOO WHAT THE FUCK THIS IS LITERALLY DORIAN GRAY",1,2021-07-10 16:12:07
"RT @AmunetIves: “The only way to get rid of a temptation is to yield to it. Resist it, and your soul grows sick with longing for the things…",0,2021-07-10 16:09:08
"RT @TheSurrealAri: Hallward’s picture of Dorian Gray is considered by many the ultimate achievement, yet his protege always thought there w…",0,2021-07-10 16:08:46
Picture of the Dorian Gray ( it has faded from my head now),0,2021-07-10 14:56:32
"Hallward’s picture of Dorian Gray is considered by many the ultimate achievement, yet his protege always thought there was something inelegant about giving immortality to someone else. 
The young artist stared into the mirror and began his self portrait. #vss365 #SciFanSat",36,2021-07-10 14:35:58
"“Nowadays people know the price of everything and the value of nothing.”

 -Oscar Wilde, The Picture Of Dorian Gray",1,2021-07-10 14:13:26
"Enjoy Actor/director James Warwick's Earphones Award winning rendition of THE PICTURE OF DORIAN GRAY, his thrilling reading of Agatha Christie's THE MYSTERIOUS AFFAIR AT STYLES, and his nuanced take on THE GOSPEL ACCORDING TO ST. MARK.

SHOP: https://t.co/oJp8zykBev https://t.co/GyOO8Ggo70",0,2021-07-10 13:59:49
"@Narry4lifer they both die at the end, pride and prejudice, the picture of dorian gray, the perks of being a wallflower, 5 feet apart",0,2021-07-10 12:55:57
@mediciineva the picture of dorian gray because i love it,1,2021-07-10 12:54:19
@moogyoza Kinda like The Picture of Dorian Gray,0,2021-07-10 12:50:21
ever since i read the picture of dorian gray i literally CANNOT stop thinking about it and hyunjins skz player gives me such dorian gray vibes like… literally everything about it reminds of the book 😭,2,2021-07-10 12:17:28
Kinda wanna read The Picture of Dorian Gray by Oscar Wilde,0,2021-07-10 11:50:26
"'Some things are more precious because they don't last long.' - Oscar Wilde, The Picture of Dorian Gray

#altgirl #alternativegirl #altfashion #redhair https://t.co/UdAZyqeE25",3,2021-07-10 11:40:18
"@leoninethings Seeing ""The Picture of Dorian Gray"" just made me realise I should be reading it rn🤧",0,2021-07-10 10:45:17
"RT @AriellaTania: @goodreads My past trauma and mistakes. Oh, but in terms of books, I plan to continue reading The Picture of Dorian Gray…",0,2021-07-10 10:41:57
jadi pengen re-read the picture of dorian gray :( https://t.co/WQHOJdwJ4E,0,2021-07-10 10:39:57
"RT @theiaisos: When we are happy,
we are always good...

Oscar Wilde
The Picture of Dorian Gray

.
Zucchero, Volo
https://t.co/8Bre5micI8…",0,2021-07-10 10:22:11
"i just bought ""the picture of dorian gray"" yay",3,2021-07-10 10:16:22
RT @princessa_jota: I thought y’all were kidding but man Oscar Wilde kinda went off with the Picture of Dorian Gray,0,2021-07-10 09:54:45
"RT @Louise_Salome_: Some things are more precious 
 because they don't last long.
You will always be fond of me. 
I represent to you all th…",0,2021-07-10 09:39:52
does anyone wanna buddy read the picture of dorian gray with me?,2,2021-07-10 07:50:57
"@h0mophobia it’s oscar wilde !! the picture of dorian gray , my beloved",1,2021-07-10 07:37:11
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-10 06:42:01
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-10 06:18:24
@digitalurn Forever and ever. If he has a soul it’s the Picture of Dorian Gray.,0,2021-07-10 03:46:05
@atahuallpa13 @Acyn Instead of the picture getting ugly and the president staying young looking it’s reverse Dorian Gray the picture is staying good looking and the X president is looking ugly.,0,2021-07-10 03:41:44
"@life1ntroverted Lord Henry Wotten from ""The Picture of Dorian Gray""",2,2021-07-10 03:34:57
"While the words mean different things, distinguishing between a tragic event and a tragedy is difficult in times when the scale of human loss and human failure boggle the mind. 
#wordchoice
#grammar
#tragedy
#writing https://t.co/ViUP4dX9Eu",1,2021-07-10 02:55:32
"@sluttypuppy_ i really like fiction books, some of my favorite books in general are The Red Queen series(fantasy), The Picture of Dorian Gray (classic), Salt to the Sea (historical fiction), and The Glass Castle (memoir)",1,2021-07-10 01:49:13
RT @Buzzersplace: Angela Lansbury and Hurd Hatfield in a publicity shot for The Picture Of Dorian Gray (1945) https://t.co/kfYuih6rhK,0,2021-07-10 01:04:52
RT @princessa_jota: I thought y’all were kidding but man Oscar Wilde kinda went off with the Picture of Dorian Gray,0,2021-07-10 00:56:22
The 1945 adaptation of The Picture of Dorian Gray is the best because it's the only one where the actual picture doesn't suck.,2,2021-07-10 00:56:02
I thought y’all were kidding but man Oscar Wilde kinda went off with the Picture of Dorian Gray,13,2021-07-10 00:28:59
"RT @xnarcissismx: ⠀⠀⠀❪ ٬ 𝐀𝐑𝐈𝐒𝐓𝐎𝐂𝐑𝐀𝐓 ˖ˬ 𝐆𝐑𝐀𝐘 : 

❝ I have given away my whole soul to someone who treats it as if it were a flower to put in…",0,2021-07-10 00:27:12
@prismthighs it does look so good!! but also random but is that the picture of dorian gray?? one of my fave books hehe,1,2021-07-10 00:05:37
"Prompt 7/16: An aesthetic photoset based on The Picture of Dorian Gray by Oscar Wilde

https://t.co/auf5OzI46o",0,2021-07-09 23:12:12
the picture of dorian gray which i dont really wanna read vs my fav fanfic pls- https://t.co/0geIfrCBFs,0,2021-07-09 22:59:09
Somewhere your portrait growing monstrously hideous. You can’t hide who you are for much longer. You’ve already been exposed and I will snatch the veil off The picture of Dorian Gray.,0,2021-07-09 22:48:54
im bored im gonna read the picture of dorian gray bye,0,2021-07-09 22:48:41
"@keeohB Reading, I recommend The picture of Dorian Gray, by Oscar Wilde",0,2021-07-09 22:01:29
"@BarackObama My next book club meeting is in person, not via Zoom and that will be enjoyable!
The Picture of Dorian Gray by Oscar Wilde
(it's a Victorian book club!)",0,2021-07-09 21:54:56
"@stephanfleet ""The books that the world calls immoral are books that show the world its own shame.” 
–Oscar Wilde in The Picture of Dorian Gray",3,2021-07-09 21:37:58
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-09 20:00:22
"RT @ve3_3: Oscar Wilde, The Picture of Dorian Gray. https://t.co/SQV0ne7X0n",0,2021-07-09 19:52:49
"RT @ve3_3: Oscar Wilde, The Picture of Dorian Gray. https://t.co/SQV0ne7X0n",0,2021-07-09 19:46:13
"“To get back one's youth one has merely to repeat one's follies.” Oscar Wilde, The Picture of Dorian Gray",3,2021-07-09 19:34:36
New books from @WaterstonesNG 💜 The Ten Thousand Doors of January • Brave New World • Shadow and Bone • The Bell Jar • The Picture of Dorian Gray • The Invisible Life of Addie LaRue https://t.co/SMlpSt0dpu,0,2021-07-09 19:16:36
"""There is only one thing in the world worse than being talked about, and that is not being talked about.""
— Oscar Wilde, The Picture of Dorian Gray
 https://t.co/CmaOVmjNlW",0,2021-07-09 19:00:12
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-09 18:45:01
"RT @ve3_3: Oscar Wilde, The Picture of Dorian Gray. https://t.co/SQV0ne7X0n",0,2021-07-09 18:42:20
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-09 18:36:58
"RT @ve3_3: Oscar Wilde, The Picture of Dorian Gray. https://t.co/SQV0ne7X0n",0,2021-07-09 18:35:29
"RT @ve3_3: Oscar Wilde, The Picture of Dorian Gray. https://t.co/SQV0ne7X0n",0,2021-07-09 18:25:27
"Oscar Wilde, The Picture of Dorian Gray. https://t.co/SQV0ne7X0n",16,2021-07-09 18:16:36
working on converting over Oscar Wilde's The Picture of Dorian Gray to an Epub for my class https://t.co/nJ6556TkOH,0,2021-07-09 17:49:45
"@melocean2 37. wuthering heights von emily brontë, the picture of dorian gray von oscar wilde &amp; hamlet von shakespeare 💖",1,2021-07-09 17:48:16
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-09 17:31:37
"RT @AriellaTania: @goodreads My past trauma and mistakes. Oh, but in terms of books, I plan to continue reading The Picture of Dorian Gray…",0,2021-07-09 17:23:14
"RT @Alfonzowords2: “ You will always be fond of me. I represent to you all the sins you never had the courage to commit.”
– Oscar Wilde, Th…",0,2021-07-09 17:01:59
"RT @Alfonzowords2: “ You will always be fond of me. I represent to you all the sins you never had the courage to commit.”
– Oscar Wilde, Th…",0,2021-07-09 17:01:55
"RT @Alfonzowords2: “ You will always be fond of me. I represent to you all the sins you never had the courage to commit.”
– Oscar Wilde, Th…",0,2021-07-09 17:01:53
"RT @Alfonzowords2: “ You will always be fond of me. I represent to you all the sins you never had the courage to commit.”
– Oscar Wilde, Th…",0,2021-07-09 17:01:50
"RT @Alfonzowords2: “ You will always be fond of me. I represent to you all the sins you never had the courage to commit.”
– Oscar Wilde, Th…",0,2021-07-09 17:01:47
"“ You will always be fond of me. I represent to you all the sins you never had the courage to commit.”
– Oscar Wilde, The Picture Of Dorian Gray
#WritingCommunity  #Writerslift https://t.co/LQsrYDabNJ",4,2021-07-09 17:00:02
"-rl oh, is it too much to say that we are kindred spirits? for Oscar Wilde's works always tug at my heartstrings as well. I dare to say that The Picture of Dorian Gray may be my most favorite novel ever. I mean, isn't ""I was dominated soul, brain, and power by you."" or (cont)",0,2021-07-09 16:52:25
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-09 16:07:35
"RT @Louise_Salome_: Some things are more precious 
 because they don't last long.
You will always be fond of me. 
I represent to you all th…",0,2021-07-09 16:00:44
@FrankKane11 It would end up like the picture of Dorian Gray - nice pup and then turns into an evil monster!😂🤪,1,2021-07-09 15:59:37
"$37M verdict reversed after lawyer calls makers of tobacco 'soulless enterprise of death,' The improper argument included references to George Orwell’s dystopian novel 1984 and Oscar Wilde’s book The Picture of Dorian Gray.
https://t.co/FIk9CEKNVc via @ABAJournal",0,2021-07-09 15:58:44
"@RMSolitayre this is basically The Picture of Dorian Gray but Pauline is out partying and drinking and fucking ladies, and Donkey Kong's in the attic under a sheet",1,2021-07-09 15:57:02
@munfess The Picture of Dorian Gray by Oscar Wilde. Those two are definitely the top-tier when it comes to making my mien softly melts into the reminiscent of an old love story; the vintage rendezvous that once was happening in a certain place. […],0,2021-07-09 15:47:24
"@goodreads My past trauma and mistakes. Oh, but in terms of books, I plan to continue reading The Picture of Dorian Gray by Oscar Wilde https://t.co/86ObjThHdb",40,2021-07-09 15:43:12
the picture of dorian gray (1945) taught me that having a black an white film show a few well timed moments of color makes a more effective jumpscare than 99% of contemporary horror movies,13,2021-07-09 15:32:21
@leafmnt not sure if u are into classics but recently i read The Picture of Dorian Gray and it’s phenomenal for me at least,1,2021-07-09 15:20:03
RT @darkmacademia: The Picture of Dorian Gray original manuscript hand written by Oscar Wilde https://t.co/vhyXPxqVA2,0,2021-07-09 15:13:39
"RT @catclawtheatre: ""The Picture Of Dorian Gray"" but it's your car",0,2021-07-09 15:04:40
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-09 14:41:04
"“there is a luxury in self-reproach. when we blame ourselves we feel that no one else has a right to blame us. it is the confession, not the priest, that gives us absolution.”
pls never let a man read The Picture of Dorian Gray. he will read this and it will be Bad.",2,2021-07-09 14:32:04
"""The Picture Of Dorian Gray"" but it's your car",9,2021-07-09 14:30:16
"@literarybase Picture of Dorian Gray
The Catcher in the Rye",0,2021-07-09 14:29:34
@goldenbordersz I’m currently reading The Picture of Dorian Gray. I’m gonna read Norwegian Wood next. Besides those I can recommend the sky is everywhere and the gentleman’s guide to Vice and virtue,0,2021-07-09 14:03:14
just got pride and prejudice and the picture of dorian gray in a charity shop for £1.99 each /pos,4,2021-07-09 13:55:48
// pause. now that ive reread the picture of dorian gray im changing my pinned,3,2021-07-09 13:49:08
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-09 13:28:58
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-09 13:27:19
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-09 12:27:50
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-09 11:59:58
One at the end: the picture of Dorian Gray x Wide -  a classic philosophical tale/fable. About vanity and self-imduldgence❤️❤️❤️for the curious mind♥️♥️Read and discover the power of fiction.🌸🌸,0,2021-07-09 11:28:14
@georgegalloway @WorkersPartyGB One of them is starting to look like the picture in the stick from Dorian Gray!,2,2021-07-09 11:17:33
i’m gonna start reading the picture of dorian gray the cover is so pretty hehe i also wanted to show off the bookmark i got given for free when i went to a gay bookstore https://t.co/J6GxFAd2Uz,2,2021-07-09 11:12:40
The Picture of Dorian Gray - Oscar Wilde https://t.co/Wr853MvOpI,0,2021-07-09 11:12:37
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-09 10:50:07
"RT @theiaisos: ...each time 
that one loves
is the only time 
one has ever loved.

Oscar Wilde
The Picture of Dorian Gray

.
https://t.co/V…",0,2021-07-09 10:28:38
"@lessthan___3 i didn't finish the picture of Dorian gray yet, maybe that 👀",1,2021-07-09 09:47:29
"My love of classics continued and I picked up the picture of Dorian Gray next. 
The genre isn't really my type, but I really admired Oscar Wilde's exquisite writing style. 
Ps - I read this and Emma online for free on internet archives. 
Recommended 7/10 https://t.co/7OkIx03kro",0,2021-07-09 08:54:44
"The Picture Of Dorian Gray (Chiltern Classic) by  Oscar Wilde
Last access : 95064 user
Last server checked : 19 Minutes ago!

The Picture Of Dorian Gray (Chiltern Classic) by  Oscar Wilde PDF EBOOK EPUB MOBI Kindle
The Picture Of Dorian Gray (Chiltern Classic) by  Oscar Wild https://t.co/ga9q4PvSbC",0,2021-07-09 08:34:56
@kosha_savla The picture of Dorian Gray by Oscar Wilde.,1,2021-07-09 08:19:32
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-09 07:50:08
"@gregstevens I immediately thought “The Picture of Dorian Gray” but yes, all of them.",1,2021-07-09 07:42:58
Starting the Picture of Dorian Gray… lets see if its giving https://t.co/rD0cSvWKqU,0,2021-07-09 07:40:45
@ClassicMovieHub As Lord Henry Wotton in The Picture of Dorian Gray. https://t.co/Y77nUn1jvI,0,2021-07-09 07:19:20
"RT @gothficbot: ""When one is in love, one always begins by deceiving one's self, and one always ends by deceiving others. That is what the…",0,2021-07-09 06:41:20
"@ro_bot_dylan My son wants to read the picture of Dorian Gray. That is so cool

https://t.co/zb0oXt5RIX",0,2021-07-09 06:04:48
"@carlosatnz @HorrorHammer1 @artinstitutechi Only color shot in an otherwise B/W movie, The Picture of Dorian Gray!!!",1,2021-07-09 05:51:16
@thxrbruce it’s amazing! if you enjoyed frankenstein you’ll love the picture of dorian gray!! i read frankie first and then dorian.,1,2021-07-09 04:44:21
"@senoritaevans yeah frankenstein took me a bit to get into lol. i own a copy of the picture of dorian gray but i haven’t gotten around to reading it,, im planning on it though, ive heard good things!",1,2021-07-09 04:43:22
@thxrbruce ive only read frankenstein out of all of them! i somewhat enjoyed it! it’s different than what im used to but i enjoyed the gothic vibe. the picture of dorian gray is another personal fave!,1,2021-07-09 04:40:39
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-09 04:39:58
"“There is only one thing in the world worse than being talked about, and that is not being talked about.”
― Oscar Wilde, The Picture of Dorian Gray",0,2021-07-09 04:33:55
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-09 04:22:46
"I admit that my knowledge of this topic is actually quite shallow. But well, the topic of gender and identity is actually not a new thing. We can find this topic in classic works like Wilde’s The Picture of Dorian Gray (1890). https://t.co/E8RL3F5qNO",7,2021-07-09 04:05:19
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-09 03:51:33
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-09 03:44:56
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-09 03:33:46
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-09 03:10:49
I'm watching the picture of dorian gray (1945) and the movie is in black and white but when they show the painting it's in color????? holy shit,24,2021-07-09 03:00:39
The Picture of Dorian Gray by Oscar Wilde https://t.co/b4lczSVhmq,0,2021-07-09 02:47:08
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-09 02:47:00
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-09 02:42:14
"@httpssapnap we are the ants by shaun david hutchinson!! and perfect on paper, the wicker king, challenger deep, if we were villains, the binding, you should see me in a crown, a separate peace, and the picture of dorian gray!!",1,2021-07-09 02:40:15
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-09 02:39:57
@jstuuud u know i get why the picture of dorian gray is a lot of people’s fave but i have to i looooved the importance of being earnest more but can’t go wrong with either,1,2021-07-09 02:20:30
"This is like the Picture of Dorian Gray, right? #TNG #ManOfThePeople #allstartrek",0,2021-07-09 01:47:14
Is the one on the right The Picture of Dorian Gray? https://t.co/UZzw6uO8G8,1,2021-07-09 01:46:13
"Ten great lines from novels. “The curves of your lips rewrite history.” —Oscar Wilde, The Picture of Dorian Gray. “I took a deep breath and listened to the old brag of my heart; I am, I am, I am.”—Sylvia Plath, The Bell Jar https://t.co/yqlZmbqcmA #books #writing #authors #Writer",3,2021-07-09 01:23:18
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-09 01:12:45
@insaneppltweets Did this same thing with a pdf of the uncensored version of the picture of dorian gray bc I didnt want to sign up for a subscription for one pdf,0,2021-07-09 01:07:34
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-09 00:33:37
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-09 00:25:00
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-09 00:05:10
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-09 00:04:18
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-09 00:03:50
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 23:51:04
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 23:28:54
"@xosaandii HHAHAHAH 
jane eyre ist auch so gut !! the picture of dorian gray, crime and punishment, the secret history (ever modern classic) und little women alles toll, falls du die noch nicht gelesen hast",1,2021-07-08 22:48:31
@DaxGigandet Do you have a Dorian Gray type picture in your attic? Because I swear in the last couple of years you've started to look younger and younger. 🤔,0,2021-07-08 22:47:49
"@DanielWhiteson There is only one thing in the world worse than being talked about, and that is not being talked about.

The Picture of Dorian Gray- Oscar Wilde",2,2021-07-08 22:10:03
“you will always be fond of me. i represent to you all the sins you never had the courage to commit.” ― the picture of dorian gray (oscar wilde),1,2021-07-08 22:03:42
"RT @AmunetIves: “The only way to get rid of a temptation is to yield to it. Resist it, and your soul grows sick with longing for the things…",0,2021-07-08 21:40:28
"When I buy my mansion
I’ll invite the world to stay
So everyone can see
A picture of Dorian Gray",3,2021-07-08 20:49:16
@EdanClay The Picture of Dorian Gray by Oscar Wilde,0,2021-07-08 20:42:34
"Finished reading Harry Potter and the Philosopher’s Stone and Even though there is only 300+ pages, I actually have been motivated to finish it in 3 days so I’m proud of myself. Hope the reading motivation lingers and up next is The Picture of Dorian Gray",1,2021-07-08 20:35:00
"@silavm__ wuthering heights absolut!!! fav, the picture of dorian gray, a moveable feast, norwegian wood &amp; alles an shakespeare und jane austen = englische literatur",2,2021-07-08 20:33:26
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 20:30:18
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 19:47:15
"@blazE_Wvsted The alchemist 
The picture of Dorian Gray 

Divine Error 
https://t.co/vUydh8d89I",0,2021-07-08 19:39:15
"What’s a book everyone “read” in school that you didn’t, but still reference often? I’ll start- The Picture of Dorian Gray.",9,2021-07-08 19:14:18
cr: the picture of dorian gray,0,2021-07-08 19:04:03
RT @drbeard79: Oscar Wilde’s The Picture of Dorian Gray (best book cover ever!) https://t.co/lx0o86Q1Yz,0,2021-07-08 18:53:41
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 18:48:49
"Read Oscar Wilde as a junior in high school; can’t really move how much the Conceptual introduction to The Picture of Dorian Gray stayed with me and my memory. Also, we have the same birthday. I can’t get much more effete-toward-queer-male in my thoughts &amp; mannerisms. https://t.co/3FRrrQnI3t",0,2021-07-08 18:24:37
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 18:21:26
"“When one is in love, one always begins by deceiving one's self, and one always ends by deceiving others. That is what the world calls a romance.”
― Oscar Wilde, The Picture of Dorian Gray",0,2021-07-08 18:14:23
"The Picture of Dorian Gray by Oscar Wilde (1890) https://t.co/tv3NDkYqL8
#blogging",0,2021-07-08 18:01:13
"RT @deadacademics: “You will always be fond of me. I represent to you all the sins you never had the courage to commit.”

Oscar Wilde, The…",0,2021-07-08 18:00:59
RT @fraveris: The Picture of Dorian Gray (1891) Oscar Wilde https://t.co/Ab8jCmU8BB,0,2021-07-08 17:39:00
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 17:08:33
@ The Picture of Dorian Gray,0,2021-07-08 16:34:58
Evelyn's Blog for July 2021: THE PICTURE OF DORIAN GRAY (a conversation)  https://t.co/Y0ff8Ii8AI,0,2021-07-08 16:23:24
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 16:20:43
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 16:03:08
picture of dorian gray but it’s just with each new infographic they share on ig slowly becomes crowded by a new racist thing they said in the past each time,2,2021-07-08 15:55:25
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 15:55:05
I’ve Always Suspected “The Picture of Dorian Gray” Was Based on My Life. Now I Know It Was.,70,2021-07-08 15:26:20
@pheresome How to Win Friends &amp; Influence People. The Picture of Dorian Gray after,9,2021-07-08 15:21:18
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 15:18:36
"One of the key properties of the Dorian scale is it’s symmetrical nature. This balance seems to mirror the dark/light balance of the picture and person in Wilde’s Dorian Gray, offering a strong reason why Wilde changed the initial title Phrygian gray. In this essay I will",12,2021-07-08 15:10:39
"RT @ThereseTaylor12: 'Gray was a creature of ""polished reserve"". There are many references in memoirs of the period to his mask-like counte…",0,2021-07-08 15:06:27
"RT @HorrorHammer1: The Picture of Dorian Gray (1945) The original canvas of the final version of Dorian Gray's portrait - the corrupted, de…",0,2021-07-08 15:03:52
"@dimmiebuccs The alchemist 
The picture of Dorian Gray 

Divine Error 
https://t.co/vUydh7VwL8",0,2021-07-08 15:03:51
